Product name,SKU,URL,Image url,Price,Discount,Review count,Description,Tiki Now,Under Price,Benefit,Gift,Rating
Laptop Asus Vivobook X515MA-BR113T (N5030/ 4G/ 256GB SSD/ 15.6 HD/ Win10) - Hàng Chính Hãng,3153400155878,https://tiki.vn/laptop-asus-vivobook-x515ma-br113t-n5030-4g-256gb-ssd-15-6-hd-win10-hang-chinh-hang-p77692949.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/5d/3b/7e/85c17078fe0738ca338c354f40e4430e.jpg,7789000,4%,4,"Thiết kế mỏng nhẹ
Laptop Asus Vivobook X515MA-BR113T (N5030/ 4G/ 256GB SSD/ 15.6 HD/ Win10) - Hàng Chính Hãng được thiết kế tương đối gọn, nhẹ khoảng 1.8kg, có tính cơ động cao, dễ dàng mang theo khi...",Yes,Yes,Yes,No,5
Laptop HP 15s-fq2046TU 31D94PA (Core i5-1135G7/ 8GB DDR4 2666MHz/ 256GB PCIe NVMe/ 15.6 SVA/ Win10) - Hàng Chính Hãng,1924942321162,https://tiki.vn/laptop-hp-15s-fq2046tu-31d94pa-core-i5-1135g7-8gb-ddr4-2666mhz-256gb-pcie-nvme-15-6-sva-win10-hang-chinh-hang-p74342054.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/81/3a/ea/c738f3369e72eb54529e6641e72e0730.jpg,14889000,4%,2,"Thiết kế đẹp mắt
Laptop HP 15s-fq2046TU 31D94PA được thiết kế với kiểu dáng đẹp mắt, với tông màu bạc sang trọng, các góc cạnh của máy được bo tròn để dễ dàng cho vào balo.
Cấu hình mượt mà
Được...",Yes,Yes,Yes,No,None
Apple Macbook Pro 2020 - 13 Inchs (Core i5 - 2.4GHz/ 16GB/ 512GB) - Hàng Chính Hãng,2006593200894,https://tiki.vn/apple-macbook-pro-2020-13-inchs-core-i5-2-4ghz-16gb-512gb-hang-chinh-hang-p56366389.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/2c/2c/48/13b2d433d13c9b71e8f0e08ed8721297.jpg,45999000,12%,0,"Hiệu năng mạnh mẽ
Apple Macbook Pro 2020 - 13 Inchs (Core i5 - 2.4GHz/ 8GB/ 512GB) - Hàng Chính Hãng hiện cung cấp bộ xử lý Intel Core lõi tứ thế hệ thứ 10 với tốc độ Turbo Boost lên tới 4,1 GHz....",Yes,No,Yes,No,None
Laptop Asus ZenBook Flip 13 UX363EA-HP130T (Core i5-1135G7/ 8GB LPDDR4X Onboard/ 512GB SSD PCIE G3x4/ 13.3 FHD Touch IPS/ Win10) - Hàng Chính Hãng,8272271802344,https://tiki.vn/laptop-asus-zenbook-flip-13-ux363ea-hp130t-core-i5-1135g7-8gb-lpddr4x-onboard-512gb-ssd-pcie-g3x4-13-3-fhd-touch-ips-win10-hang-chinh-hang-p75553081.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/ec/15/65/d97d482f6e6dc468d59ebfa5124e0003.jpg,24629000,5%,3,"Bản lề ErgoLift 360 độ linh hoạt
Asus Zenbook Flip UX363EA sử dụng bản lề ErgoLift 360 có khả năng xoay gập và kết cấu chắc chắn. Bạn có thể sử dụng máy tính ở 4 chế độ: máy tính xách tay; dạng mái...",Yes,Yes,Yes,No,3.7
Laptop Dell Inspiron 5593 7WGNV1 Core i5-1035G1/ Win10 (15.6 FHD) - Hàng Chính Hãng,1518394938087,https://tiki.vn/laptop-dell-inspiron-5593-7wgnv1-core-i5-1035g1-win10-15-6-fhd-hang-chinh-hang-p39992118.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/ff/78/cd/3c908fbd3e07b2542f2a355109e3c278.jpg,17590000,12%,4,"Màn hình hiển thị sắc nét
Laptop Dell Inspiron 5593 7WGNV1 cho bạn thưởng thức chi tiết rõ nét với màn hình 15.6-inch cùng độ phân giải Full HD để xem mọi thứ tốt hơn, đặc biệt với tấm nền chống chói...",No,Yes,No,No,5
Laptop Dell Vostro 3400 70235020 (Core i3-1115G4/ 8GB/ 256GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,4190463533425,https://tiki.vn/laptop-dell-vostro-3400-70235020-core-i3-1115g4-8gb-256gb-ssd-14-fhd-win10-hang-chinh-hang-p77694537.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,12950000,0%,0,"Thiết kế mỏng nhẹ, luôn đồng hành bên bạn
Công việc của bạn yêu cầu thường xuyên phải di chuyển, cần một chiếc laptop thực sự gọn nhẹ. Laptop Dell Vostro 3400 70235020 chính là một sản phẩm như vậy...",No,No,No,No,None
"Laptop ASUS TUF Gaming A15 FA506IU-AL127T (AMD Ryzen 7 4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",9679945874611,https://tiki.vn/laptop-asus-tuf-gaming-a15-fa506iu-al127t-amd-ryzen-7-4800h-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-gtx-1660ti-6gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p55880882.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/3f/a3/6d/1c4877eb00a92d7ad76faa59c41b1c3a.jpg,25579000,7%,5,"Đẳng cấp chiến binh
Laptop ASUS TUF Gaming A15 FA506IU-AL127T (AMD Ryzen 7 4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng được...",Yes,No,Yes,No,5
Laptop Asus 14 X409MA-BV157T (N4020/ 4GB DDR4 2400MHz/ 256GB PCIe Gen3x2/ 14 HD/ Win10) - Hàng Chỉnh Hãng,1301664693973,https://tiki.vn/laptop-asus-14-x409ma-bv157t-n4020-4gb-ddr4-2400mhz-256gb-pcie-gen3x2-14-hd-win10-hang-chinh-hang-p59149615.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/c9/82/eb/fac28ca7bda9b0f7394bc83d5158b54c.jpg,6959000,7%,9,"Thiết kế nhỏ gọn
Kích thước được thu gọn xuống mức tối thiểu nhờ màn hình NanoEdge không viền trên bốn cạnh, Asus Vivobook X409MA BV157T là chiếc laptop mỏng nhẹ sở hữu một thân hình nhỏ gọn và thanh...",Yes,Yes,Yes,No,4.6
Laptop Asus VivoBook S15 S533EA-BQ018T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB M.2 NVMe PCIe 3.0/ 15.6 FHD/ Win10) - Hàng Chính Hãng,6782311867162,https://tiki.vn/laptop-asus-vivobook-s15-s533ea-bq018t-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-m-2-nvme-pcie-3-0-15-6-fhd-win10-hang-chinh-hang-p73807070.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/32/af/1c/8cba360dc129256dc345a1d271d5eb76.jpg,17929000,8%,4,"Thiết kế gọn nhẹ
Laptop Asus VivoBook S15 S533EA-BQ018T mang trên mình một sự trang nhã trong thiết kế, với trọng lượng 2.6kg và kích thước 45.8 x 6.5 x 29.0 cm khiến chiếc laptop Asus này vô cùng...",Yes,No,Yes,No,4.5
Laptop HP Pavilion 15-eg0007TU 2D9K4PA (Core i3-1115G4/ 4GB DDR4 3200MHz/ 256GB PCIe NVMe/ 15.6 FHD IPS/ Win10 + Office Home and Student 2019) - Hàng Chính Hãng,7800359326874,https://tiki.vn/laptop-hp-pavilion-15-eg0007tu-2d9k4pa-core-i3-1115g4-4gb-ddr4-3200mhz-256gb-pcie-nvme-15-6-fhd-ips-win10-office-home-and-student-2019-hang-chinh-hang-p75616850.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/bd/86/43/da6c1a3a1738f34c36fda669f8c28e76.jpg,13239000,7%,3,"Hiệu năng đủ dùng cho sinh viên, nhân viên văn phòng
Laptop HP Pavilion 15-eg0007TU 2D9K4PA sở hữu con Chip Core i3-1115G4 với hiệu năng đáp ứng tốt cho các bạn sinh viên học tập hay các công việc...",Yes,Yes,Yes,No,5
Laptop HP ProBook 445 G7 1A1A4PA (AMD R3-4300U/ 4GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ 14 HD/ Win10) - Hàng Chính Hãng,6050179212425,https://tiki.vn/laptop-hp-probook-445-g7-1a1a4pa-amd-r3-4300u-4gb-ddr4-3200mhz-256gb-ssd-m-2-pcie-14-hd-win10-hang-chinh-hang-p59081231.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/15/88/5a/34f667beec1f0f29ae21310b8735e98a.jpg,12219000,6%,6,"Thiết kế hiện đại
Khung máy siêu mỏng với đường nét chắc chắn, cạnh máy mượt mà cùng với phần hoàn thiện màu bạc tự nhiên, tinh tế.
Bộ vi xử lý mượt mà
Được trang bị vộ vi xử lý Ryzen R3-4300U 2.7...",Yes,Yes,Yes,No,4.8
Laptop Dell Inspiron 3593 N3593C | Core i3-1005G1/ 4GB DDR4 2666MHz/ SSD 256GB PCIe/ 15.6 FHD/ Win10 - Hàng Chính Hãng,7020880637403,https://tiki.vn/laptop-dell-inspiron-3593-n3593c-core-i3-1005g1-4gb-ddr4-2666mhz-ssd-256gb-pcie-15-6-fhd-win10-hang-chinh-hang-p54245193.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,11000000,8%,1,"CPU 10th Generation Intel Core i3 _ 1005G1 Processor ( 1.20 GHz, 4M Cache, up to 3.40 GHz)Memory 4GB DDr4 Bus 2666Mhz (2 Slot, 4GB x 01)HDD 256GB SSD Sata Solid State DriveVGA Integrated Iris Plus...",No,No,No,No,None
Laptop MSI Modern 14 B10MW-427VN (Core i3-10110U/ 8GB DDR4 3200MHz/ 256GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,2884924875701,https://tiki.vn/laptop-msi-modern-14-b10mw-427vn-core-i3-10110u-8gb-ddr4-3200mhz-256gb-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p77717897.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/fb/f5/86/4b20ee5b97d713a7b6e1cb8733bb5033.jpg,13079000,7%,2,"Thiết kế siêu mỏng nhẹ
Laptop MSI Modern 14 B10MW-427VN (Core i3-10110U/ 8GB DDR4 3200MHz/ 256GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng là một trong những chiếc laptop 14 inch mỏng nhẹ nhất...",Yes,No,Yes,No,None
Laptop HP 14s-dk1055au 171K9PA (AMD R3-3250U /4GB/ 256GB SSD/ 14 HD/ Win10) - Hàng Chính Hãng,3845981196635,https://tiki.vn/laptop-hp-14s-dk1055au-171k9pa-amd-r3-3250u-4gb-256gb-ssd-14-hd-win10-hang-chinh-hang-p63851307.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/d7/0a/e0/4b92cd3f78178af8b063be96d6b39b92.jpg,9399000,10%,3,"Nhỏ gọn di động, màu bạc cá tính
Trước mắt bạn sẽ là chiếc laptop màu bạc hết sức thanh lịch, nhỏ gọn và thời trang. Bên cạnh màu sắc đẹp mắt, điểm nhấn ấn tượng nhất trong thiết kế Laptop HP...",Yes,Yes,Yes,No,5
Laptop HP Pavilion x360 14-dw1019TU 2H3N7PA (Core i7-1165G7/ 8GB (4GBx2) DDR4 3200MHz/ 512 GB PCIe/ 14 FHD Touch IPS/ Win10) - Hàng Chính Hãng,4876952393546,https://tiki.vn/laptop-hp-pavilion-x360-14-dw1019tu-2h3n7pa-core-i7-1165g7-8gb-4gbx2-ddr4-3200mhz-512-gb-pcie-14-fhd-touch-ips-win10-hang-chinh-hang-p77706599.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/ad/2a/8e/9640c153046692b7a841ae9b824dc9ce.jpg,20349000,7%,1,"Thiết kế xoay gập ấn tượng
Laptop HP Pavilion x360 14-dw1019TU 2H3N7PA (Core i7-1165G7/ 8GB (4GBx2) DDR4 3200MHz/ 512 GB PCIe/ 14 FHD Touch IPS/ Win10) - Hàng Chính Hãng được thiết kế đơn giản, gọn...",Yes,Yes,Yes,No,None
"Laptop ASUS TUF Gaming A17 FA706IU-H7133T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1660Ti 6GB/ 17.3 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",8146901989555,https://tiki.vn/laptop-asus-tuf-gaming-a17-fa706iu-h7133t-amd-ryzen-r7-4800h-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-gtx-1660ti-6gb-17-3-fhd-ips-120hz-win10-hang-chinh-hang-p53788960.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/6f/85/ff/6ee2e69e2f423eb898c61dd6d4305ee2.jpg,24999000,11%,1,"ASUS TUF FA706IU-H7133T có bàn phím chuyên dụng chơi game với các phím RGB-backlit, cụm phím WASD nổi bật và công nghệ Overstroke để thao tác nhanh và chính xác. Với màn hình NanoEdge IPS cấp độ tiên...",Yes,Yes,Yes,No,None
Laptop Dell Vostro 15 3500 V5I3001W (Core i3-1115G4/ 8GB/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,7099045792229,https://tiki.vn/laptop-dell-vostro-15-3500-v5i3001w-core-i3-1115g4-8gb-256gb-ssd-15-6-fhd-win10-hang-chinh-hang-p82072797.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/67/13/22/a2aa179e9dfddb7ae97ef5fa5a8cbf62.jpg,12109000,7%,0,"Thiết kế sang trọng, tinh tế
Laptop Dell Vostro 15 3500 V5I3001W (Core i3-1115G4/ 8GB/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng là một chiếc laptop khá gọn nhẹ dành cho các bạn học sinh, sinh...",Yes,No,Yes,No,None
Laptop Asus TUF Gaming A15 FA506II-AL012T (AMD Ryzen R5-4600H/ 8GB DDR4 3200MHz/ 512GB PCIe Gen3x2/ GTX 1650Ti 4GB/ 15.6 FHD IPS 144Hz/ Win10) - Hàng Chính Hãng,5243295045416,https://tiki.vn/laptop-asus-tuf-gaming-a15-fa506ii-al012t-amd-ryzen-r5-4600h-8gb-ddr4-3200mhz-512gb-pcie-gen3x2-gtx-1650ti-4gb-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p53788968.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/8a/ac/ed/3d097aefcecf1e5ee58669851a925d2f.jpg,20869000,5%,11,"ASUS TUF FA506II-AL012T sẽ thay đổi cách bạn nhìn vào laptop chơi game. Được trang bị phần cứng ấn tượng, thiết kế gọn nhưng mạnh mẽ. Trang bị CPU R5 4600H, hỗ trợ ram tối đa 32GB, VGA GTX 16 series,...",Yes,Yes,Yes,No,4.7
Laptop ASUS TUF Gaming A15 FA506II-AL016T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB/ Win10) - Hàng Chính Hãng,3816390154394,https://tiki.vn/laptop-asus-tuf-gaming-a15-fa506ii-al016t-amd-ryzen-r7-4800h-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-gtx-1650ti-4gb-win10-hang-chinh-hang-p53788962.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/71/2b/55/3dd363f97351501147b842f0c67538d5.jpg,22559000,6%,17,"Laptop ASUS TUF Gaming A15 FA506II-AL016T sẽ thay đổi cách bạn nhìn vào laptop chơi game. Được trang bị phần cứng ấn tượng, thiết kế gọn nhưng mạnh mẽ. Trang bị CPU R7 4800H, hỗ trợ ram tối đa 32GB,...",Yes,Yes,Yes,No,4.6
"Laptop Acer Nitro 5 2020 AN515-55-5923 NH.Q7NSV.004 (Core i5-10300H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",7773808434782,https://tiki.vn/laptop-acer-nitro-5-2020-an515-55-5923-nh-q7nsv-004-core-i5-10300h-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-gtx-1650ti-4gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p72033197.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/e7/57/71/cd61fe752bc3dea6ead553694146867a.jpg,20699000,14%,0,"Màn hình kích thước 15.6 inch Full HD, tần số quét 144Hz thời gian phản hồi 3ms
Acer đã trang bị cho Laptop Acer Nitro 5 2020 AN515-55-5923 NH.Q7NSV.004 một màn hình có kích thước lớn lên đến 15.6...",Yes,No,Yes,No,None
"Laptop HP ProBook 440 G8, Core i5-1135G7,8GB RAM,256GB SSD,Intel Graphics,14""FHD,Fingerprint,3cell,Win 10 Home 64,Silver_2H0S6PA - Hàng Chính Hãng",1640309017940,https://tiki.vn/laptop-hp-probook-440-g8-core-i5-1135g7-8gb-ram-256gb-ssd-intel-graphics-14-fhd-fingerprint-3cell-win-10-home-64-silver_2h0s6pa-hang-chinh-hang-p77729571.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,18990000,4%,2,Hệ điều hành: Windows 10 Home 64Bộ xử lý: 11th Generation Intel Core i5 processorRam: 8 GB DDR4-2400 SDRAM (1 x 8 GB)Ổ cứng: 256 GB PCIe NVMe SSDĐồ họa: Intel UHD Graphics 620Cồng kết nối: 2 USB 3.1...,Yes,No,No,No,None
Laptop Asus VivoBook M513IA-EJ282T (AMD R5-4500U/ 8GB Onboard DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,7056331142993,https://tiki.vn/laptop-asus-vivobook-m513ia-ej282t-amd-r5-4500u-8gb-onboard-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-15-6-fhd-ips-win10-hang-chinh-hang-p84932913.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/02/0e/f9/fadd8e8de727d4a6b21de1c330951636.jpg,14929000,7%,0,"Thiết kế siêu nhẹ
Laptop Asus VivoBook M513IA-EJ282T (AMD R5-4500U/ 8GB Onboard DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng hoàn hảo cho mọi nhu cầu học tập, làm...",Yes,No,Yes,No,None
Laptop Asus VivoBook M413IA-EK338T (R5-4500U/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD/ Win10) - Hàng Chính Hãng,1017000120361,https://tiki.vn/laptop-asus-vivobook-m413ia-ek338t-r5-4500u-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-g3x2-14-fhd-win10-hang-chinh-hang-p68823638.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/91/62/21/ff58f091128297d37b5fe83bcbc34752.jpg,14659000,8%,4,"Thiết kế gọn gàng, tinh tế và đầy màu sắc đi kèm với trọng lượng mỏng nhẹ
Trên chiếc Laptop Asus VivoBook M413IA-EK338T, hãng sản xuất đã thiết kế cho nó một bề ngoài cực kỳ bắt mắt. Với kích thước...",Yes,Yes,Yes,No,3.5
Laptop Acer Aspire 5 A514-54-51RB NX.A2ASV.003 (Core i5-1135G7/ 8GB (4GBx2) DDR4 2666MHz/ 256GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,5476356196349,https://tiki.vn/laptop-acer-aspire-5-a514-54-51rb-nx-a2asv-003-core-i5-1135g7-8gb-4gbx2-ddr4-2666mhz-256gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p73830099.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/2e/51/72/c1808ab9e3f74c94bccb363c22bb34ca.jpg,15819000,10%,4,"Thiết kế cao cấp
Lớp vỏ Laptop Acer Aspire 5 A514-54-51RB NX.A2ASV.003 được chế tạo từ chất liệu cao cấp với các họa tiết phây xước đem lại vẻ ngoài cực kỳ sang trọng từ cái nhìn đầu tiên. Phần viền...",Yes,No,Yes,No,4.8
"Laptop Asus ROG Zephyrus G14 GA401II-HE152T (AMD R7-4800HS/ 16GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1650Ti 4GB GDDR6/ 14 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",6274434188878,https://tiki.vn/laptop-asus-rog-zephyrus-g14-ga401ii-he152t-amd-r7-4800hs-16gb-ddr4-3200mhz-512gb-ssd-pcie-g3x4-gtx-1650ti-4gb-gddr6-14-fhd-ips-120hz-win10-hang-chinh-hang-p57652438.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/d7/07/da/a863d2c76b255fc68bcb60a938fb157f.jpg,30499000,8%,3,"Trong thời gian vừa qua, ASUS ROG đang khiến các game thủ đứng ngồi không yên khi liên tục nhá hàng laptop sắp ra mắt Zephyrus G14/G15, chiếc laptop được mệnh danh là laptop gaming mạnh nhất thế giới...",Yes,Yes,Yes,No,4.3
Máy Tính Xách Tay Huawei Matebook D 14 R7 (8+512G) | Hệ điều hành Windows 10 | Màn hình HUAWEI Fullview 14-inch | Huawei Share | Phím Nguồn Kết Hợp Bảo Mật Vân Tay | Hàng chính hãng,3209224888302,https://tiki.vn/may-tinh-xach-tay-huawei-matebook-d-14-r7-8-512g-he-dieu-hanh-windows-10-man-hinh-huawei-fullview-14-inch-huawei-share-phim-nguon-ket-hop-bao-mat-van-tay-hang-chinh-hang-p78047800.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/29/a2/9b/537919c00be5aa68678fc7a7e50cc75b.jpg,17790000,6%,0,"



















Hệ điều hành
Hệ điều hành Windows 10


Kích thước và trọng lượng
Chiều dài: 322,5 mmChiều rộng: 214,8 mmĐộ mỏng: 15,9 mmTrọng lượng: Khoảng 1,38 kg


Chất liệu
Hợp kim nhôm A/C/D,...",Yes,No,No,No,None
"LapTop Lenovo IdeaPad S340 14IIL 81VV003VVN | Core i3_1005G1 | 8GB | 512GB SSD PCIe| Win 10 | 14"" FHD | Hàng Chính Hãng",3735054764253,https://tiki.vn/laptop-lenovo-ideapad-s340-14iil-81vv003vvn-core-i3_1005g1-8gb-512gb-ssd-pcie-win-10-14-fhd-hang-chinh-hang-p75722868.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/8c/ee/7f/5c7c36fc3e6c0ccbcb882800b769bef9.jpg,10490000,30%,0,"Lenovo Ideapad S340-14IIL là chiếc laptop nhỏ gọn, giá phổ thông nhưng lại mang trên mình bộ vi xử lý Intel thế hệ thứ 10 Ice Lake mới nhất, cho hiệu năng xuất sắc và thời lượng pin cực đỉnh.
Giải...",No,No,No,No,None
Laptop Asus Vivobook X515EA-EJ062T (Core i3-1115G4/ 4GB Onboard DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng,8547149173051,https://tiki.vn/laptop-asus-vivobook-x515ea-ej062t-core-i3-1115g4-4gb-onboard-ddr4-2666mhz-512gb-ssd-m-2-pcie-g3x4-15-6-fhd-win10-hang-chinh-hang-p84932910.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/e5/0e/0d/849d0cdd3b7f92402cb622a7356ff2fd.jpg,11289000,6%,0,"Thiết kế mỏng nhẹ
Laptop Asus Vivobook X515EA-EJ062T (Core i3-1115G4/ 4GB Onboard DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng được thiết kế tương đối gọn, nhẹ khoảng...",Yes,No,Yes,No,None
Laptop Acer Swift 3 SF313-53-503A NX.A4JSV.002 (Core i5-1135G7/ 8GB LPDDR4X 4266MHz/ 512GB SSD M.2 PCIE Gen3x4/ 13.5 QHD IPS/ Win10) - Hàng Chính Hãng,4646816618587,https://tiki.vn/laptop-acer-swift-3-sf313-53-503a-nx-a4jsv-002-core-i5-1135g7-8gb-lpddr4x-4266mhz-512gb-ssd-m-2-pcie-gen3x4-13-5-qhd-ips-win10-hang-chinh-hang-p73838996.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/db/c1/1f/c94bb5d02a351dd94fc29ec11b893597.jpg,19469000,7%,2,"Thiết kế nhỏ gọn, hiệu năng mạnh mẽ
Laptop Acer Swift 3 SF313-53-503A NX.A4JSV.002 (Core i5-1135G7/ 8GB LPDDR4X 4266MHz/ 512GB SSD M.2 PCIE Gen3x4/ 13.5 QHD IPS/ Win10) - Hàng Chính Hãng tiếp tục là...",Yes,No,Yes,No,None
Laptop Acer Aspire 7 A715-41G-R150 NH.Q8SSV.004 (AMD Ryzen 7 3750H/ 8GB DDR4 2400MHz/ 512GB PCIe NVMe/ GTX 1650Ti 4GB GDDR6/ Win10) - Hàng Chính Hãng,7545291628869,https://tiki.vn/laptop-acer-aspire-7-a715-41g-r150-nh-q8ssv-004-amd-ryzen-7-3750h-8gb-ddr4-2400mhz-512gb-pcie-nvme-gtx-1650ti-4gb-gddr6-win10-hang-chinh-hang-p72033201.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/1a/7f/e9/cd9dcc3be89bf0ff6317e785b2c186ed.jpg,18429000,12%,3,"Thiết kế gaming tối giản, gọn gàng
Laptop Acer Aspire 7 A715-41G-R150 NH.Q8SSV.004 có thiết kế  kết cấu cứng cáp, bản lề cho góc mở hoàn toàn tới 180 độ. Đặc biệt, với trọng lượng chỉ 2,1kg, rất nhẹ...",Yes,Yes,Yes,No,5
"Microsoft Surface Laptop 3 (Core i5-1035G7/13"") - Hàng Nhập Khẩu",3519305181286,https://tiki.vn/microsoft-surface-laptop-3-core-i5-1035g7-13-hang-nhap-khau-p49206793.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,24490000,18%,0,"
Microsoft Surface Laptop 3 – Sự nâng cấp mới mẻ cho dòng Ultrabook
Microsoft Surface Laptop 3 (Core i5-1035G7/13"") sở hữu thiết kế ấn tượng và có nhiều sự thay đổi lớn, đặc biệt là phần rê chuột đã...",No,Yes,No,No,None
"Laptop Dell Gaming G7 7500 G7500A (Core i7-10750H/ 16GB (8GB x2) DDR4 3200MHz/ 512GB SSD M.2 PCIe/ RTX 2060 6GB GDDR6/ 15.6 FHD WVA, 144Hz/ Win10) - Hàng Chính Hãng",6241338558311,https://tiki.vn/laptop-dell-gaming-g7-7500-g7500a-core-i7-10750h-16gb-8gb-x2-ddr4-3200mhz-512gb-ssd-m-2-pcie-rtx-2060-6gb-gddr6-15-6-fhd-wva-144hz-win10-hang-chinh-hang-p73806053.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/c0/b7/b4/efef6ffe105a48fd3016a025d32f6b01.jpg,37829000,10%,0,"Thiết kế gọn gàng nhưng mạnh mẽ
Laptop Dell Gaming G7 7500 G7500A có nhiều cải tiến về thiết kế, kích thước máy được thu gọn đi, kích thước nhẹ hơn nhưng không kém phần hầm hố so với 2019. Phần bản...",Yes,No,Yes,No,None
