Image url,Product name,Price after discount,Discount,Review count,sku,description,URL
https://salt.tikicdn.com/cache/280x280/ts/product/25/ae/b6/f5b04b4b97cff4923636c8be355d6e58.jpg,Laptop Dell Inspiron 5490 FMKJV11 (Core i5-10210U/ 8GB/ 512GB SSD/ MX230 2G/ 14 FHD/ Win10) - Hàng Chính Hãng,19.729.000 ₫,8%,1,2266292917282,"
Cấu hình mạnh mẽ với chip core i5 thế hệ 10
Laptop Dell Inspiron 5490 FMKJV11 đem lại cho người dùng khả năng hoạt động ổn định nhờ bộ vi xử lý Intel Core i5 10210U thế hệ thứ 10 mạnh mẽ, tốc độ...",https://tiki.vn/laptop-dell-inspiron-5490-fmkjv11-core-i5-10210u-8gb-512gb-ssd-mx230-2g-14-fhd-win10-hang-chinh-hang-p73806073.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/3e/3a/62/9477434aea09dc5866b633a3b8e0bf30.jpg,Laptop Asus Vivobook D409DA-EK152T (AMD R5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 14 FHD/ Win10) - Hàng Chính Hãng,11.990.000 ₫,None,0,4406614606649,"Thiết kế nhỏ gọn, viền mỏng
Laptop Asus Vivobook D409DA-EK152T là giải pháp đi đầu cho các tác vụ hằng ngày, với thiết kế màu sắc độc đáo để khẳng định cái tôi phá cách của bạn với cả thế giới. Máy...",https://tiki.vn/laptop-asus-vivobook-d409da-ek152t-amd-r5-3500u-4gb-ddr4-2400mhz-256gb-ssd-m-2-pcie-14-fhd-win10-hang-chinh-hang-p45151660.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/4f/df/60/98a0be169cc6c1fd9a3d9a5b5eed4e02.jpg,Apple Macbook Pro Touch Bar 2019 MV962 - 13 Inchs (i5/ 8GB/ 256GB) - Hàng Chính Hãng,44.450.000 ₫,11%,0,7555875700447,"Thiết kế cao cấp, sang trọng
Apple Macbook Pro Touch Bar 2019 - 13 Inchs (i5/ 8GB/ 256GB) được thiết kế sang trọng, tinh tế với khung làm bằng hợp kim nhôm đảm bảo được toàn bộ kiến trúc của máy có...",https://tiki.vn/apple-macbook-pro-touch-bar-2019-mv962-13-inchs-i5-8gb-256gb-hang-chinh-hang-p37889069.html?src=ss-organic
https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,"Microsoft Surface Laptop 3 (Core i5-1035G7/13"") - Hàng Nhập Khẩu",24.490.000 ₫,18%,0,3519305181286,"
Microsoft Surface Laptop 3 – Sự nâng cấp mới mẻ cho dòng Ultrabook
Microsoft Surface Laptop 3 (Core i5-1035G7/13"") sở hữu thiết kế ấn tượng và có nhiều sự thay đổi lớn, đặc biệt là phần rê chuột đã...",https://tiki.vn/microsoft-surface-laptop-3-core-i5-1035g7-13-hang-nhap-khau-p49206793.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/70/a8/38/0b706dd81ae316c3333ed08a97e80703.jpg,"Laptop MSI Bravo 17 A4DDR-200VN (AMD Ryzen 5 4600H/ 16GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ AMD RX 5500M 4GB GDDR6/ 17.3 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",22.709.000 ₫,9%,1,7924860941446,"Thiết kế vỏ nhôm xước mỏng và nhẹ, mang tính thẩm mỹ cao
Laptop MSI Bravo 17 A4DDR-200VN (AMD Ryzen 5 4600H/ 16GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ AMD RX 5500M 4GB GDDR6/ 17.3 FHD IPS, 144Hz/ Win10)...",https://tiki.vn/laptop-msi-bravo-17-a4ddr-200vn-amd-ryzen-5-4600h-16gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-amd-rx-5500m-4gb-gddr6-17-3-fhd-ips-144hz-win10-hang-chinh-hang-p73177247.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/19/dd/ac/b495c898052725c415bf49e3ab63a85b.jpg,Laptop Asus Vivobook X515EA-EJ058T (Core i5-1135G7/ 8GB (4GB x2) DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng,15.039.000 ₫,6%,0,5556611713646,"Kích thước nhỏ gọn, màn hình 15.6 inch Full HD
Laptop Asus Vivobook X515EA-EJ058T sở hữu thiết kế quen thuộc được thừa hưởng từ những người đàn anh trước đó. Kích thước cực kì nhỏ gọn, nặng chỉ 1.8kg...",https://tiki.vn/laptop-asus-vivobook-x515ea-ej058t-core-i5-1135g7-8gb-4gb-x2-ddr4-2666mhz-512gb-ssd-m-2-pcie-g3x4-15-6-fhd-win10-hang-chinh-hang-p82482189.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/95/27/a5/10b1d38bf44b6673b9102ae38290f67e.jpg,"Laptop MSI GF65 Thin 10SDR-623VN (Core i5-10300H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",24.219.000 ₫,16%,1,4589770668703,"Hiệu năng mạnh mẽ
Tuy có thiết kế nhỏ gọn nhưng MSI GF65 Thin 10SDR-623VN lại mang sức mạnh gaming đến từ vi xử lý đa nhân Intel mới nhất cho hiệu suất vượt trội hơn hẳn so với thế hệ trước. Bên cạnh...",https://tiki.vn/laptop-msi-gf65-thin-10sdr-623vn-core-i5-10300h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p57663116.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/cd/ed/3e/5ce249a6224c68ce9c7f332000b64950.jpg,Laptop Acer Aspire 3 A315 34 P26U (NX.HE3SV.00H. Intel Pentium N5030 (15.6 inch) - Hàng Nhập Khẩu,7.690.000 ₫,9%,1,7885119985660,"Hệ điều hành : Windows 10 Home SL
Bộ vi xử lý : Intel Pentium Silver N5030 (1.1 GHz base frequency, up to 3.1 GHz burst frequency, 4 MB cache, 4 cores)
Màn hình : 15.6 inch HD (1366 x 768) Anti-Glare...",https://tiki.vn/laptop-acer-aspire-3-a315-34-p26u-nx-he3sv-00h-intel-pentium-n5030-15-6-inch-hang-nhap-khau-p77105222.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/41/b4/53/7fcc89a6e2ea33e90a8464317140df63.jpg,Laptop Asus VivoBook A515EP-BQ195T (Core i5-1135G7/ 8GB/ 512GB SSD/ 15.6 FHD/ MX330 2GB/ Win10) - Hàng Chính Hãng,17.299.000 ₫,9%,1,6017177460655,"Cấu hình cao cấp
Laptop Asus VivoBook A515EP-BQ195T (Core i5-1135G7/ 8GB/ 512GB SSD/ 15.6 FHD/ MX330 2GB/ Win10) - Hàng Chính Hãng được trang bị vi xử lý Intel Core i5 1135G7 (tối đa 4.20GHz, 8MB)...",https://tiki.vn/laptop-asus-vivobook-a515ep-bq195t-core-i5-1135g7-8gb-512gb-ssd-15-6-fhd-mx330-2gb-win10-hang-chinh-hang-p77692946.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/85/d3/32/46de2fb6dc496800f5ded7c0638ccd67.jpg,"Laptop MSI GF63 Thin 9SCSR-846VN (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR5 with Max-Q/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",20.599.000 ₫,18%,2,6566528009023,"Thiết kế nhôm phay xước
Được chế tác bằng chất liệu chủ đạo là nhôm phay xước, Laptop MSI GF63 Thin 9SCSR-846VN là chiếc laptop gaming hiện đại được thiết kế theo xu hướng mới hiện nay: mỏng nhẹ và...",https://tiki.vn/laptop-msi-gf63-thin-9scsr-846vn-core-i7-9750h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1650ti-4gb-gddr5-with-max-q-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p72033193.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/04/11/c0/6734d8e95985848b5ebb54e07ee96d5a.jpg,Laptop MSI Modern 14 B11SB-074VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ MX450 2GB GDDR5/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,21.219.000 ₫,8%,1,6021812668718,"Thiết kế gọn nhẹ, linh hoạt
Laptop MSI Modern 14 B11SB-074VN ghi điểm trong lòng khách hàng nhờ vẻ ngoài linh hoạt nhỏ gọn. Kích thước của chiếc laptop vô cùng nhỏ gọn, mỏng manh  cùng trọng lượng...",https://tiki.vn/laptop-msi-modern-14-b11sb-074vn-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-mx450-2gb-gddr5-14-fhd-ips-win10-hang-chinh-hang-p73159008.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/bd/cc/1f/cc29bf97fd1ff7f89bcb43d544744efe.jpg,Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y40067VN (Core i7-10750H/ 8GB DDR4 2933MHz/ 512GB SSD M.2 NVMe/ GTX 1650 4GB GDDR6/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,21.999.000 ₫,8%,2,4253445786039,"Laptop gaming 
Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y40067VN là dòng laptop gaming tầm trung và hướng đến đối tượng những làm việc văn phòng. Khi bạn muốn một chiếc máy nhìn bình thường nhất...",https://tiki.vn/laptop-lenovo-ideapad-gaming-3-15imh05-81y40067vn-core-i7-10750h-8gb-ddr4-2933mhz-512gb-ssd-m-2-nvme-gtx-1650-4gb-gddr6-15-6-fhd-ips-win10-hang-chinh-hang-p68821738.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/73/5a/28/279280148de25d5a862700a0667e49df.jpg,"Laptop Asus TUF Gaming A15 FA506IV-HN202T (AMD R7-4800H/ 16GB (8GB x2) DDR4 3200MHz/ 1TB PCIe Gen3 SSD/ RTX 2060 6GB/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",30.929.000 ₫,6%,4,4280332168531,"Thiết kế mang tính di động
Laptop Asus TUF Gaming A15 FA506IV-HN202T - Mặc dù tự hào với khung máy có thiết kế nhỏ hơn và nhẹ hơn so với người tiền nhiệm. Khung máy Fortress Grey lịch lãm và bóng...",https://tiki.vn/laptop-asus-tuf-gaming-a15-fa506iv-hn202t-amd-r7-4800h-16gb-8gb-x2-ddr4-3200mhz-1tb-pcie-gen3-ssd-rtx-2060-6gb-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p53788966.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/e2/7e/d8/bdd480a0dacef75e8c77602d6acddba3.jpg,Laptop Dell Inspiron 7490 N4I5106W (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB PCIe NVMe/ MX250 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,23.499.000 ₫,24%,1,2333403478403,"Thiết kế đẹp mắt gọn nhẹ
Laptop Dell Inspiron 7490 N4I5106W (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB PCIe NVMe/ MX250 2GB/ 14 FHD/ Win10) thiết kế hoản hảo với nắp nhôm cộng hướng bề mặt cắt kim...",https://tiki.vn/laptop-dell-inspiron-7490-n4i5106w-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-pcie-nvme-mx250-2gb-14-fhd-win10-hang-chinh-hang-p50247928.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/e6/a3/cc/bee1e06f77443e58d4bd67a2ddc46cdf.jpg,Apple iMac 2019 MRT32SA/A 21.5 inch 4K - Hàng Chính Hãng,27.399.000 ₫,31%,3,3803466945864,"Thiết kế sang trọng quý phái
Apple iMac 2019 MRT32 21.5 inch 4K - Hàng Chính Hãng là một sản phẩm mang lại thách thức lớn nhất cho Apple, vì tất cả mọi thứ từ ổ cắm cho tới ổ cứng, ram, bộ vi xử lý...",https://tiki.vn/apple-imac-2019-mrt32sa-a-21-5-inch-4k-hang-chinh-hang-p58991775.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/fb/58/e2/16b78eea0bb451d7a9674b01f540e655.jpg,Laptop Asus ZenBook UX435EA-A5036T (Core i5-1135G7/ 8GB LPDDR4X 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,23.649.000 ₫,5%,0,3096590305275,"Hoàn thiện nhôm nguyên khối, trọng lượng chỉ 1,17kg, bản lề ErgoLift
Laptop Asus ZenBook UX435EA-A5036T mang thiết kế đặc trưng của hãng, toàn bộ thân máy đều được hoàn thiện chủ yếu từ nhôm nguyên...",https://tiki.vn/laptop-asus-zenbook-ux435ea-a5036t-core-i5-1135g7-8gb-lpddr4x-3200mhz-512gb-ssd-m-2-pcie-g3x2-14-fhd-ips-win10-hang-chinh-hang-p77693401.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/48/c4/10/c974bf52f6bb20a642f4d3db9a4bb336.jpg,Laptop Asus VivoBook S15 S533EQ-BQ011T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ MX350 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,20.149.000 ₫,6%,3,3481316026422,"Kiểu dáng hiện đại
Laptop Asus VivoBook S15 S533EQ-BQ011T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ MX350 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng là sự lựa chọn hàng đầu của...",https://tiki.vn/laptop-asus-vivobook-s15-s533eq-bq011t-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-mx350-2gb-gddr5-15-6-fhd-win10-hang-chinh-hang-p73835648.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/ac/06/c2/f5282f79a969d26b9c34122aa96a62ca.jpg,Laptop HP Pavilion x360 14-dw1017TU 2H3L9PA (Core i3-1115G4/ 4GB DDR4 3200MHz/ 512 GB PCIe/ 14 FHD Touch IPS/ Win10 + Office) - Hàng Chính Hãng,14.169.000 ₫,9%,1,4940944375919,"Thiết kế mạnh mẽ
Laptop HP Pavilion x360 14-dw1017TU 2H3L9PA sở hữu hiết kế mạnh mẽ với các cạnh sắc nét, dòng chữ Pavilion ở bản lề thì logo HP ở nắp máy cũng được tô điểm nổi bật trên nắp máy. Ưu...",https://tiki.vn/laptop-hp-pavilion-x360-14-dw1017tu-2h3l9pa-core-i3-1115g4-4gb-ddr4-3200mhz-512-gb-pcie-14-fhd-touch-ips-win10-office-hang-chinh-hang-p77694844.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/6c/84/ee/1240aa9a42257f980d8a025b0d7052c5.jpg,Laptop Acer Aspire 7 A715-41G-R282 NH.Q8SSV.005 (AMD Ryzen 5 3550H/ 8GB DDR4 2400MHz/ 512GB PCIe NVMe/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,17.499.000 ₫,12%,0,9749776443062,"Thiết kế gaming tối giản, gọn gàng
Laptop Acer Aspire 7 A715-41G-R282 NH.Q8SSV.005 có thiết kế  kết cấu cứng cáp, bản lề cho góc mở hoàn toàn tới 180 độ. Đặc biệt, với trọng lượng chỉ 2,1kg, rất nhẹ...",https://tiki.vn/laptop-acer-aspire-7-a715-41g-r282-nh-q8ssv-005-amd-ryzen-5-3550h-8gb-ddr4-2400mhz-512gb-pcie-nvme-gtx-1650ti-4gb-gddr6-15-6-fhd-ips-win10-hang-chinh-hang-p72033191.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/33/1b/e6/26940bf6a6ba658cd97f2c7f55f319b5.jpg,Laptop Asus TUF Gaming F15 FX506LI-HN039T (Core i5-10300H/ 8GB DDR4 2933MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS. 144Hz/ Win10) - Hàng Chính Hãng,20.849.000 ₫,11%,1,8140516860063,"Thiết kế gaming hầm hố, bàn phím chuyên dụng
Laptop Asus TUF Gaming F15 FX506LI-HN039T được thiết kế nhỏ gọn cùng độ bền cao khi sở hữu nhiều chứng nhận độ bền như MIL-STD-810G với khả năng chịu...",https://tiki.vn/laptop-asus-tuf-gaming-f15-fx506li-hn039t-core-i5-10300h-8gb-ddr4-2933mhz-512gb-ssd-m-2-pcie-g3x2-gtx-1650ti-4gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p73121489.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/90/d0/99/f9fb4ffcd5f8a9ab04f5691d59bb6548.jpg,Laptop MSI Bravo 15 A4DCR-052VN (AMD R5-4600H/ 8GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ RX 5300M 3GB GDDR6/ 15.6 FHD IPS/ Win 10) - Hàng Chính Hãng,19.369.000 ₫,5%,4,9874917062069,"Thiết kế vỏ nhôm xước mỏng &amp; nhẹ, mang tính thẩm mĩ cao
Laptop MSI Bravo 15 có thiết kế nắp máy và phần bàn phím được làm bằng kim loại, kết hợp với thiết kế hiện đại, đem lại cảm hứng để bước...",https://tiki.vn/laptop-msi-bravo-15-a4dcr-052vn-amd-r5-4600h-8gb-ddr4-3200mhz-256gb-ssd-m-2-pcie-rx-5300m-3gb-gddr6-15-6-fhd-ips-win-10-hang-chinh-hang-p56694005.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/b2/a7/b1/fbfd671db9b138f294c4b6e4df37c5be.jpg,Laptop MSI Modern 14 B11MO-011VN (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,20.819.000 ₫,5%,1,8036951687459,"Thiết kế mỏng nhẹ, thanh lịch
Laptop MSI Modern 14 B11MO-011VN (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng được thiết kế với các đường nét tinh tế, thanh...",https://tiki.vn/laptop-msi-modern-14-b11mo-011vn-core-i7-1165g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p77717902.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/db/c1/1f/c94bb5d02a351dd94fc29ec11b893597.jpg,Laptop Acer Swift 3 SF313-53-503A NX.A4JSV.002 (Core i5-1135G7/ 8GB LPDDR4X 4266MHz/ 512GB SSD M.2 PCIE Gen3x4/ 13.5 QHD IPS/ Win10) - Hàng Chính Hãng,19.469.000 ₫,7%,2,4646816618587,"Thiết kế nhỏ gọn, hiệu năng mạnh mẽ
Laptop Acer Swift 3 SF313-53-503A NX.A4JSV.002 (Core i5-1135G7/ 8GB LPDDR4X 4266MHz/ 512GB SSD M.2 PCIE Gen3x4/ 13.5 QHD IPS/ Win10) - Hàng Chính Hãng tiếp tục là...",https://tiki.vn/laptop-acer-swift-3-sf313-53-503a-nx-a4jsv-002-core-i5-1135g7-8gb-lpddr4x-4266mhz-512gb-ssd-m-2-pcie-gen3x4-13-5-qhd-ips-win10-hang-chinh-hang-p73838996.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/92/01/19/2414814ac589cf6463010db0b58338a8.jpg,Laptop Acer Swift 3 SF314-42-R5Z6 NX.HSESV.001 (AMD R5-4500U/ 8GB Onboard LPDDR4 2400MHz/ 512GB SSD M.2 NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,16.729.000 ₫,10%,0,4161936960854,"Thiết kế phong cách và sang trọng
Lớp vỏ Laptop Acer Swift 3 SF314-42-R5Z6 NX.HSESV.001 được chế tạo từ chất liệu kim loại cao cấp kết hợp với các viền cắt kim cương được gia công tỉ mỉ đem lại vẻ...",https://tiki.vn/laptop-acer-swift-3-sf314-42-r5z6-nx-hsesv-001-amd-r5-4500u-8gb-onboard-lpddr4-2400mhz-512gb-ssd-m-2-nvme-14-fhd-ips-win10-hang-chinh-hang-p57766756.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/be/28/de/ee00d342ede7fa1bc9c852bb22aaa620.jpg,Laptop Lenovo IdeaPad S145-14IIL 81W6001GVN (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD M.2/ 14FHD/ Win10) - Hàng Chính Hãng,10.719.000 ₫,11%,2,6100007024673,"Hiệu năng xử lý tối ưu
Laptop Lenovo Ideapad S145-14IIL 81W6001GVN với hiệu năng xử lý đến từ thế hệ vi xử lý Intel mới nhất, được thiết kế để cung cấp hiệu suất cải thiện vượt trội, cho khả năng...",https://tiki.vn/laptop-lenovo-ideapad-s145-14iil-81w6001gvn-core-i3-1005g1-4gb-ddr4-2666mhz-256gb-ssd-m-2-14fhd-win10-hang-chinh-hang-p49320504.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/d6/6c/d0/8cdedbbda4cb5a9683d63bbce8ca689c.jpg,Laptop Asus VivoBook 15 A512DA-EJ1448T (AMD R3-3250U/ 4GB DDR4/ 512GB PCIe/ 15.6 FHD/ Win10) - Hàng Chính Hãng,11.890.000 ₫,1%,0,8665766975935,"4 viền màn hình siêu mỏng
Lần đầu tiên trên dòng laptop phổ thông, Laptop Asus VivoBook 15 A512DA-EJ1448T trang bị thiết kế viền màn hình siêu mỏng NanoEdge áp dụng trên toàn bộ 4 cạnh màn hình, giúp...",https://tiki.vn/laptop-asus-vivobook-15-a512da-ej1448t-amd-r3-3250u-4gb-ddr4-512gb-pcie-15-6-fhd-win10-hang-chinh-hang-p58358502.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/70/4c/dd/da6e14c16779de195a773166b2109b18.jpg,"LapTop Lenovo ThinkBook 14 IIL 20SL00HNVN | Core i3 _ 1005G1 | 4GB | 512GB SSD PCIe | Win 10 | 14"" FHD | Hàng Chính Hãng",11.239.000 ₫,19%,0,3247724410839,"THÔNG SỐ KỸ THUẬTCPU 10th Generation Intel Core i3 _ 1005G1 Processor ( 1.20 GHz, 4M Cache, Up to 3.40 GHz)Memory 4GB DDr4 Bus 2666Mhz Onboard (1 x Slot RAM)Hard Disk 512GB PCIe NVMe M.2 SSD (Support...",https://tiki.vn/laptop-lenovo-thinkbook-14-iil-20sl00hnvn-core-i3-_-1005g1-4gb-512gb-ssd-pcie-win-10-14-fhd-hang-chinh-hang-p72762008.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/04/11/c0/6734d8e95985848b5ebb54e07ee96d5a.jpg,Laptop MSI Modern 14 B11SB-074VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ MX450 2GB GDDR5/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,21.219.000 ₫,8%,1,6021812668718,"Thiết kế gọn nhẹ, linh hoạt
Laptop MSI Modern 14 B11SB-074VN ghi điểm trong lòng khách hàng nhờ vẻ ngoài linh hoạt nhỏ gọn. Kích thước của chiếc laptop vô cùng nhỏ gọn, mỏng manh  cùng trọng lượng...",https://tiki.vn/laptop-msi-modern-14-b11sb-074vn-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-mx450-2gb-gddr5-14-fhd-ips-win10-hang-chinh-hang-p73159008.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/ee/41/b4/a471a66e311450bb0efd1c88b8e4436d.jpg,Laptop Asus VivoBook A515EP-BQ196T (Core i7-1167G7/ 8GB/ 512GB SSD/ 15.6 FHD/ MX330 2GB/ Win10) - Hàng Chính Hãng,20.399.000 ₫,7%,0,4816442354792,"Cấu hình cao cấp
Laptop Asus VivoBook A515EP-BQ196T (Core i7-1167G7/ 8GB/ 512GB SSD/ 15.6 FHD/ MX330 2GB/ Win10) - Hàng Chính Hãng được trang bị vi xử lý Intel Core i7-1165G7 (tối đa 4.70GHz, 12MB)...",https://tiki.vn/laptop-asus-vivobook-a515ep-bq196t-core-i7-1167g7-8gb-512gb-ssd-15-6-fhd-mx330-2gb-win10-hang-chinh-hang-p77692945.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/bd/cc/1f/cc29bf97fd1ff7f89bcb43d544744efe.jpg,Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y40067VN (Core i7-10750H/ 8GB DDR4 2933MHz/ 512GB SSD M.2 NVMe/ GTX 1650 4GB GDDR6/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,21.999.000 ₫,8%,2,4253445786039,"Laptop gaming 
Laptop Lenovo Ideapad Gaming 3 15IMH05 81Y40067VN là dòng laptop gaming tầm trung và hướng đến đối tượng những làm việc văn phòng. Khi bạn muốn một chiếc máy nhìn bình thường nhất...",https://tiki.vn/laptop-lenovo-ideapad-gaming-3-15imh05-81y40067vn-core-i7-10750h-8gb-ddr4-2933mhz-512gb-ssd-m-2-nvme-gtx-1650-4gb-gddr6-15-6-fhd-ips-win10-hang-chinh-hang-p68821738.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/e6/a3/cc/bee1e06f77443e58d4bd67a2ddc46cdf.jpg,Apple iMac 2019 MRT32SA/A 21.5 inch 4K - Hàng Chính Hãng,27.399.000 ₫,31%,3,3803466945864,"Thiết kế sang trọng quý phái
Apple iMac 2019 MRT32 21.5 inch 4K - Hàng Chính Hãng là một sản phẩm mang lại thách thức lớn nhất cho Apple, vì tất cả mọi thứ từ ổ cắm cho tới ổ cứng, ram, bộ vi xử lý...",https://tiki.vn/apple-imac-2019-mrt32sa-a-21-5-inch-4k-hang-chinh-hang-p58991775.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/fb/58/e2/16b78eea0bb451d7a9674b01f540e655.jpg,Laptop Asus ZenBook UX435EA-A5036T (Core i5-1135G7/ 8GB LPDDR4X 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,23.649.000 ₫,5%,0,3096590305275,"Hoàn thiện nhôm nguyên khối, trọng lượng chỉ 1,17kg, bản lề ErgoLift
Laptop Asus ZenBook UX435EA-A5036T mang thiết kế đặc trưng của hãng, toàn bộ thân máy đều được hoàn thiện chủ yếu từ nhôm nguyên...",https://tiki.vn/laptop-asus-zenbook-ux435ea-a5036t-core-i5-1135g7-8gb-lpddr4x-3200mhz-512gb-ssd-m-2-pcie-g3x2-14-fhd-ips-win10-hang-chinh-hang-p77693401.html?src=ss-organic
https://salt.tikicdn.com/cache/280x280/ts/product/6c/84/ee/1240aa9a42257f980d8a025b0d7052c5.jpg,Laptop Acer Aspire 7 A715-41G-R282 NH.Q8SSV.005 (AMD Ryzen 5 3550H/ 8GB DDR4 2400MHz/ 512GB PCIe NVMe/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,17.499.000 ₫,12%,0,9749776443062,"Thiết kế gaming tối giản, gọn gàng
Laptop Acer Aspire 7 A715-41G-R282 NH.Q8SSV.005 có thiết kế  kết cấu cứng cáp, bản lề cho góc mở hoàn toàn tới 180 độ. Đặc biệt, với trọng lượng chỉ 2,1kg, rất nhẹ...",https://tiki.vn/laptop-acer-aspire-7-a715-41g-r282-nh-q8ssv-005-amd-ryzen-5-3550h-8gb-ddr4-2400mhz-512gb-pcie-nvme-gtx-1650ti-4gb-gddr6-15-6-fhd-ips-win10-hang-chinh-hang-p72033191.html?src=ss-organic
